Date,Avg_Temp,Quality,均質番号
1927/2,-2.9,8,3
1927/3,1.2,8,3
1927/4,9.2,8,3
1927/5,12.6,8,3
1927/6,17.9,8,3
1927/7,23.2,8,3
1927/8,24.2,8,3
1927/9,18.5,8,3
1927/10,13.1,8,3
1927/11,7.4,8,3
1927/12,1.4,8,3
1928/1,-1.2,8,3
1928/2,-1.5,8,3
1928/3,2.2,8,3
1928/4,8.3,8,3
1928/5,14.5,8,3
1928/6,17.4,8,3
1928/7,23.2,8,3
1928/8,24.4,8,3
1928/9,21.6,8,3
1928/10,13.3,8,3
1928/11,7.5,8,3
1928/12,0.3,8,3
1929/1,-2.5,8,3
1929/2,-2.3,8,3
1929/3,1.7,8,3
1929/4,7.1,8,3
1929/5,12.6,8,3
1929/6,18.4,8,3
1929/7,24.1,8,3
1929/8,24.7,8,3
1929/9,17.9,8,3
1929/10,13.7,8,3
1929/11,7.0,8,3
1929/12,3.4,8,3
1930/1,-1.7,8,3
1930/2,0.7,8,3
1930/3,4.0,8,3
1930/4,8.4,8,3
1930/5,13.7,8,3
1930/6,17.8,8,3
1930/7,23.1,8,3
1930/8,25.4,8,3
1930/9,18.9,8,3
1930/10,13.3,8,3
1930/11,6.0,8,3
1930/12,0.8,8,3
1931/1,-1.8,8,3
1931/2,-3.0,8,3
1931/3,3.1,8,3
1931/4,7.3,8,3
1931/5,11.7,8,3
1931/6,17.1,8,3
1931/7,19.4,8,3
1931/8,23.9,8,3
1931/9,19.4,8,3
1931/10,12.8,8,3
1931/11,7.4,8,3
1931/12,2.4,8,3
1932/1,1.1,8,3
1932/2,-0.5,8,3
1932/3,1.9,8,3
1932/4,8.0,8,3
1932/5,13.7,8,3
1932/6,18.8,8,3
1932/7,21.8,8,3
1932/8,23.7,8,3
1932/9,19.1,8,3
1932/10,13.5,8,3
1932/11,8.5,8,3
1932/12,2.8,8,3
1933/1,-1.6,8,3
1933/2,-2.8,8,3
1933/3,-0.2,8,3
1933/4,7.8,8,3
1933/5,14.9,8,3
1933/6,18.5,8,3
1933/7,25.1,8,3
1933/8,25.4,8,3
1933/9,19.0,8,3
1933/10,12.3,8,3
1933/11,6.9,8,3
1933/12,2.0,8,3
1934/1,-1.4,8,3
1934/2,-1.1,8,3
1934/3,0.8,8,3
1934/4,7.2,8,3
1934/5,13.2,8,3
1934/6,18.5,8,3
1934/7,20.9,8,3
1934/8,21.8,8,3
1934/9,18.9,8,3
1934/10,11.5,8,3
1934/11,6.7,8,3
1934/12,1.6,8,3
1935/1,-1.2,8,3
1935/2,0.2,8,3
1935/3,2.5,8,3
1935/4,8.0,8,3
1935/5,12.8,8,3
1935/6,17.8,8,3
1935/7,22.2,8,3
1935/8,22.7,8,3
1935/9,18.9,8,3
1935/10,14.3,8,3
1935/11,6.7,8,3
1935/12,0.1,8,3
1936/1,-2.8,8,3
1936/2,-1.5,8,3
1936/3,0.9,8,3
1936/4,7.1,8,3
1936/5,13.3,8,3
1936/6,18.4,8,3
1936/7,21.3,8,3
1936/8,22.9,8,3
1936/9,20.8,8,3
1936/10,12.9,8,3
1936/11,7.0,8,3
1936/12,2.0,8,3
1937/1,-1.0,8,3
