Date,Avg_Temp,Quality,均質番号
1889/10,,0,1
1889/11,,0,1
1889/12,,0,1
1890/1,,0,1
1890/2,,0,1
1890/3,,0,1
1890/4,,0,1
1890/5,,0,1
1890/6,,0,1
1890/7,25.4,8,1
1890/8,27.0,8,1
1890/9,24.1,8,1
1890/10,16.8,8,1
1890/11,10.8,8,1
1890/12,9.0,8,1
1891/1,2.0,8,1
1891/2,3.9,8,1
1891/3,8.4,8,1
1891/4,12.9,8,1
1891/5,18.6,8,1
1891/6,20.9,8,1
1891/7,25.8,8,1
1891/8,26.1,8,1
1891/9,24.4,8,1
1891/10,16.7,8,1
1891/11,10.5,8,1
1891/12,5.5,8,1
1892/1,3.1,8,1
1892/2,3.7,8,1
1892/3,5.3,8,1
1892/4,12.8,8,1
1892/5,17.2,8,1
1892/6,21.7,8,1
1892/7,26.5,8,1
1892/8,27.1,8,1
1892/9,23.4,8,1
1892/10,16.5,8,1
1892/11,9.7,8,1
1892/12,2.9,8,1
1893/1,2.5,8,1
1893/2,1.4,8,1
1893/3,5.8,8,1
1893/4,13.0,8,1
1893/5,16.7,8,1
1893/6,21.0,8,1
1893/7,27.6,8,1
1893/8,27.1,8,1
1893/9,23.9,8,1
1893/10,17.1,8,1
1893/11,9.4,8,1
1893/12,4.6,8,1
1894/1,2.9,8,1
1894/2,3.7,8,1
1894/3,8.6,8,1
1894/4,14.6,8,1
1894/5,17.3,8,1
1894/6,24.1,8,1
1894/7,27.9,8,1
1894/8,27.6,8,1
1894/9,23.2,8,1
1894/10,16.3,8,1
1894/11,11.9,8,1
1894/12,5.2,8,1
1895/1,2.2,8,1
1895/2,3.2,8,1
1895/3,7.9,8,1
1895/4,13.6,8,1
1895/5,17.9,8,1
1895/6,21.1,8,1
1895/7,23.7,8,1
1895/8,26.6,8,1
1895/9,23.4,8,1
1895/10,17.0,8,1
1895/11,10.3,8,1
1895/12,5.1,8,1
1896/1,3.0,8,1
1896/2,3.7,8,1
1896/3,5.9,8,1
1896/4,14.3,8,1
1896/5,17.1,8,1
1896/6,22.5,8,1
1896/7,24.9,8,1
1896/8,26.3,8,1
1896/9,22.6,8,1
1896/10,16.3,8,1
1896/11,10.9,8,1
1896/12,4.6,8,1
1897/1,4.6,8,1
1897/2,3.7,8,1
1897/3,7.4,8,1
1897/4,12.2,8,1
1897/5,17.7,8,1
1897/6,20.5,8,1
1897/7,25.4,8,1
1897/8,27.5,8,1
1897/9,22.7,8,1
1897/10,15.4,8,1
1897/11,11.5,8,1
1897/12,3.7,8,1
1898/1,4.6,8,1
1898/2,4.9,8,1
1898/3,6.4,8,1
1898/4,12.2,8,1
1898/5,17.8,8,1
1898/6,21.4,8,1
1898/7,26.9,8,1
1898/8,27.4,8,1
1898/9,23.0,8,1
1898/10,17.1,8,1
1898/11,12.4,8,1
1898/12,7.0,8,1
1899/1,3.2,8,1
1899/2,5.0,8,1
1899/3,8.8,8,1
1899/4,13.7,8,1
1899/5,19.1,8,1
1899/6,23.0,8,1
1899/7,25.1,8,1
1899/8,26.6,8,1
1899/9,21.2,8,1
1899/10,13.9,8,1
1899/11,9.0,8,1
1899/12,6.3,8,1
1900/1,2.2,8,1
1900/2,3.7,8,1
1900/3,6.4,8,1
1900/4,13.4,8,1
1900/5,18.3,8,1
1900/6,21.0,8,1
1900/7,24.5,8,1
1900/8,26.9,8,1
1900/9,23.8,8,1
1900/10,16.7,8,1
1900/11,11.7,8,1
1900/12,5.6,8,1
1901/1,4.8,8,1
1901/2,2.6,8,1
1901/3,6.9,8,1
1901/4,14.3,8,1
1901/5,17.1,8,1
1901/6,21.6,8,1
1901/7,24.2,8,1
1901/8,26.6,8,1
1901/9,23.1,8,1
1901/10,18.3,8,1
1901/11,10.1,8,1
1901/12,4.6,8,1
1902/1,2.8,8,1
1902/2,3.8,8,1
1902/3,8.9,8,1
1902/4,11.7,8,1
1902/5,17.0,8,1
1902/6,20.9,8,1
1902/7,23.8,8,1
1902/8,25.1,8,1
1902/9,23.1,8,1
1902/10,16.6,8,1
1902/11,12.2,8,1
1902/12,7.9,8,1
1903/1,4.8,8,1
1903/2,4.5,8,1
1903/3,9.7,8,1
1903/4,14.1,8,1
1903/5,16.5,8,1
1903/6,20.6,8,1
1903/7,24.0,8,1
1903/8,27.2,8,1
1903/9,24.3,8,1
1903/10,16.9,8,1
1903/11,9.8,8,1
1903/12,4.3,8,1
1904/1,2.2,8,1
1904/2,5.1,8,1
1904/3,7.3,8,1
1904/4,14.6,8,1
1904/5,17.0,8,1
1904/6,22.4,8,1
1904/7,26.6,8,1
1904/8,26.8,8,1
1904/9,22.0,8,1
1904/10,16.3,8,1
1904/11,8.7,8,1
1904/12,6.1,8,1
1905/1,5.2,8,1
1905/2,3.3,8,1
1905/3,7.4,8,1
1905/4,12.4,8,1
1905/5,17.5,8,1
1905/6,21.9,8,1
1905/7,25.7,8,1
1905/8,24.5,8,1
1905/9,22.8,8,1
1905/10,17.0,8,1
1905/11,11.2,8,1
1905/12,7.6,8,1
1906/1,2.3,8,1
1906/2,4.2,8,1
1906/3,7.6,8,1
1906/4,12.9,8,1
1906/5,17.4,8,1
1906/6,20.5,8,1
1906/7,25.3,8,1
1906/8,26.6,8,1
1906/9,21.3,8,1
1906/10,16.2,8,1
1906/11,9.7,8,1
1906/12,5.7,8,1
1907/1,4.9,8,1
1907/2,2.6,8,1
1907/3,7.1,8,1
1907/4,13.0,8,1
1907/5,17.2,8,1
1907/6,20.3,8,1
1907/7,24.6,8,1
1907/8,26.3,8,1
1907/9,22.5,8,1
1907/10,16.5,8,1
1907/11,11.8,8,1
1907/12,4.5,8,1
1908/1,3.8,8,1
1908/2,3.5,8,1
1908/3,7.0,8,1
1908/4,13.4,8,1
1908/5,16.8,8,1
1908/6,21.7,8,1
1908/7,24.2,8,1
1908/8,26.0,8,1
1908/9,20.7,8,1
1908/10,16.9,8,1
1908/11,9.0,8,1
1908/12,5.5,8,1
1909/1,3.6,8,1
1909/2,2.9,8,1
1909/3,6.7,8,1
1909/4,13.5,8,1
1909/5,17.4,8,1
1909/6,21.0,8,1
1909/7,26.1,8,1
1909/8,26.9,8,1
1909/9,23.2,8,1
1909/10,15.0,8,1
1909/11,10.5,8,1
1909/12,5.0,8,1
1910/1,5.4,8,1
1910/2,2.8,8,1
1910/3,5.9,8,1
1910/4,12.5,8,1
1910/5,17.4,8,1
1910/6,22.0,8,1
1910/7,25.5,8,1
1910/8,25.6,8,1
1910/9,22.2,8,1
1910/10,16.7,8,1
1910/11,10.5,8,1
1910/12,4.5,8,1
1911/1,3.6,8,1
1911/2,4.8,8,1
1911/3,8.5,8,1
1911/4,13.2,8,1
1911/5,17.1,8,1
1911/6,21.9,8,1
1911/7,26.3,8,1
1911/8,26.1,8,1
1911/9,23.8,8,1
1911/10,16.1,8,1
1911/11,12.0,8,1
1911/12,5.4,8,1
1912/1,2.8,8,1
1912/2,6.4,8,1
1912/3,8.1,8,1
1912/4,12.9,8,1
1912/5,17.6,8,1
1912/6,21.7,8,1
1912/7,25.0,8,1
1912/8,27.0,8,1
1912/9,21.9,8,1
1912/10,16.4,8,1
1912/11,9.9,8,1
1912/12,5.4,8,1
1913/1,2.5,8,1
1913/2,4.0,8,1
1913/3,5.8,8,1
1913/4,14.5,8,1
1913/5,16.5,8,1
1913/6,21.3,8,1
1913/7,25.5,8,1
1913/8,25.9,8,1
1913/9,20.5,8,1
1913/10,16.5,8,1
1913/11,10.5,8,1
1913/12,5.4,8,1
1914/1,3.9,8,1
1914/2,4.7,8,1
1914/3,9.3,8,1
1914/4,12.0,8,1
1914/5,18.2,8,1
1914/6,22.4,8,1
1914/7,27.8,8,1
1914/8,27.6,8,1
1914/9,23.7,8,1
1914/10,16.1,8,1
1914/11,12.4,8,1
1914/12,5.6,8,1
1915/1,3.3,8,1
1915/2,4.6,8,1
1915/3,6.0,8,1
1915/4,12.8,8,1
1915/5,17.1,8,1
1915/6,23.3,8,1
1915/7,26.3,8,1
1915/8,26.7,8,1
1915/9,24.1,8,1
1915/10,18.7,8,1
1915/11,12.2,8,1
1915/12,5.8,8,1
1916/1,5.3,8,1
1916/2,5.1,8,1
1916/3,5.5,8,1
1916/4,13.1,8,1
1916/5,17.9,8,1
1916/6,23.5,8,1
1916/7,25.7,8,1
1916/8,26.9,8,1
1916/9,24.4,8,1
1916/10,17.1,8,1
1916/11,12.7,8,1
1916/12,6.9,8,1
1917/1,1.6,8,1
1917/2,3.4,8,1
1917/3,6.4,8,1
1917/4,12.9,8,1
1917/5,16.1,8,1
1917/6,21.2,8,1
1917/7,27.3,8,1
1917/8,26.2,8,1
1917/9,23.6,8,1
1917/10,17.5,8,1
1917/11,8.1,8,1
1917/12,3.1,8,1
1918/1,1.0,8,1
1918/2,3.6,8,1
1918/3,7.0,8,1
1918/4,12.8,8,1
1918/5,16.6,8,1
1918/6,21.1,8,1
1918/7,26.9,8,1
1918/8,26.6,8,1
1918/9,22.6,8,1
1918/10,16.7,8,1
1918/11,10.2,8,1
1918/12,4.8,8,1
1919/1,3.2,8,1
1919/2,4.6,8,1
1919/3,8.5,8,1
1919/4,13.7,8,1
1919/5,17.6,8,1
1919/6,21.7,8,1
1919/7,24.8,8,1
1919/8,26.1,8,1
1919/9,22.5,8,1
1919/10,16.9,8,1
1919/11,12.3,8,1
1919/12,5.5,8,1
1920/1,3.6,8,1
1920/2,3.3,8,1
1920/3,7.7,8,1
1920/4,13.1,8,1
1920/5,18.0,8,1
1920/6,22.3,8,1
1920/7,26.9,8,1
1920/8,26.1,8,1
1920/9,22.6,8,1
1920/10,16.9,8,1
1920/11,12.0,8,1
1920/12,5.8,8,1
1921/1,4.1,8,1
1921/2,3.4,8,1
1921/3,5.6,8,1
1921/4,13.6,8,1
1921/5,17.6,8,1
1921/6,19.6,8,1
1921/7,25.5,8,1
1921/8,26.9,8,1
1921/9,22.2,8,1
1921/10,16.4,8,1
1921/11,8.2,8,1
1921/12,5.4,8,1
1922/1,1.4,8,1
1922/2,7.2,8,1
1922/3,6.4,8,1
1922/4,13.4,8,1
1922/5,17.9,8,1
1922/6,22.7,8,1
1922/7,26.1,8,1
1922/8,28.4,8,1
1922/9,24.6,8,1
1922/10,16.9,8,1
1922/11,11.1,8,1
1922/12,3.9,8,1
1923/1,1.1,8,2
1923/2,3.6,8,2
1923/3,8.3,8,2
1923/4,12.7,8,2
1923/5,17.6,8,2
1923/6,21.0,8,2
1923/7,25.0,8,2
1923/8,27.8,8,2
1923/9,23.3,8,2
1923/10,16.3,8,2
1923/11,11.2,8,2
1923/12,5.6,8,2
1924/1,2.8,8,2
1924/2,3.9,8,2
1924/3,4.4,8,2
1924/4,14.1,8,2
1924/5,16.3,8,2
1924/6,21.0,8,2
1924/7,26.7,8,2
1924/8,26.6,8,2
1924/9,21.9,8,2
1924/10,15.8,8,2
1924/11,8.6,8,2
1924/12,4.8,8,2
1925/1,2.5,8,2
1925/2,2.3,8,2
1925/3,5.2,8,2
1925/4,11.4,8,2
1925/5,17.0,8,2
1925/6,20.9,8,2
1925/7,24.0,8,2
1925/8,25.4,8,2
1925/9,22.5,8,2
1925/10,16.3,8,2
1925/11,11.2,8,2
1925/12,5.9,8,2
1926/1,2.0,8,2
1926/2,3.8,8,2
1926/3,5.6,8,2
1926/4,10.9,8,2
1926/5,17.0,8,2
1926/6,20.3,8,2
1926/7,24.7,8,2
1926/8,27.1,8,2
1926/9,23.4,8,2
1926/10,14.7,8,2
1926/11,9.4,8,2
1926/12,3.5,8,2
1927/1,2.4,8,2
1927/2,1.9,8,2
1927/3,6.2,8,2
1927/4,13.2,8,2
1927/5,16.4,8,2
1927/6,20.8,8,2
1927/7,26.7,8,2
1927/8,26.0,8,2
1927/9,21.3,8,2
1927/10,16.0,8,2
1927/11,10.8,8,2
1927/12,5.5,8,2
1928/1,3.0,8,2
1928/2,2.8,8,2
1928/3,6.7,8,2
1928/4,12.9,8,2
1928/5,18.6,8,2
1928/6,20.7,8,2
1928/7,25.1,8,2
1928/8,25.3,8,2
1928/9,23.6,8,2
1928/10,16.6,8,2
1928/11,11.2,8,2
1928/12,4.9,8,2
1929/1,1.2,8,2
1929/2,2.0,8,2
1929/3,6.2,8,2
1929/4,12.6,8,2
1929/5,16.2,8,2
1929/6,21.3,8,2
1929/7,26.4,8,2
1929/8,26.7,8,2
1929/9,21.1,8,2
1929/10,16.6,8,2
1929/11,10.2,8,2
1929/12,8.3,8,2
1930/1,3.0,8,2
1930/2,4.5,8,2
1930/3,8.7,8,2
1930/4,13.9,8,2
1930/5,17.3,8,2
1930/6,21.6,8,2
1930/7,26.6,8,2
1930/8,27.0,8,2
1930/9,21.6,8,2
1930/10,16.5,8,2
1930/11,8.9,8,2
1930/12,5.5,8,2
1931/1,2.8,8,2
1931/2,3.4,8,2
1931/3,7.2,8,2
1931/4,11.4,8,2
1931/5,16.5,8,2
1931/6,21.1,8,2
1931/7,23.0,8,2
1931/8,26.3,8,2
1931/9,22.9,8,2
1931/10,15.7,8,2
1931/11,11.7,8,2
1931/12,5.8,8,2
1932/1,5.0,8,2
1932/2,3.0,8,2
1932/3,6.0,8,2
1932/4,11.4,8,2
1932/5,17.4,8,2
1932/6,20.7,8,2
1932/7,26.2,8,2
1932/8,26.2,8,2
1932/9,22.0,8,2
1932/10,15.1,8,2
1932/11,10.2,8,2
1932/12,5.6,8,2
1933/1,2.5,8,2
1933/2,2.8,8,2
1933/3,5.4,8,2
1933/4,12.7,8,2
1933/5,18.5,8,2
1933/6,22.4,8,2
1933/7,26.8,8,2
1933/8,26.7,8,2
1933/9,22.4,8,2
1933/10,16.1,8,2
1933/11,10.5,8,2
1933/12,5.5,8,2
1934/1,1.0,8,2
1934/2,2.7,8,2
1934/3,5.6,8,2
1934/4,11.6,8,2
1934/5,17.6,8,2
1934/6,21.8,8,2
1934/7,26.1,8,2
1934/8,26.5,8,2
1934/9,21.9,8,2
1934/10,14.9,8,2
1934/11,9.2,8,2
1934/12,6.0,8,2
1935/1,3.3,8,2
1935/2,4.4,8,2
1935/3,6.7,8,2
1935/4,12.7,8,2
1935/5,17.3,8,2
1935/6,21.4,8,2
1935/7,25.2,8,2
1935/8,25.3,8,2
1935/9,21.5,8,2
1935/10,16.3,8,2
1935/11,10.9,8,2
1935/12,5.1,8,2
1936/1,0.6,8,2
1936/2,1.0,8,2
1936/3,4.8,8,2
1936/4,11.6,8,2
1936/5,16.7,8,2
1936/6,21.8,8,2
1936/7,25.0,8,2
1936/8,26.7,8,2
1936/9,23.9,8,2
1936/10,15.8,8,2
1936/11,10.2,8,2
1936/12,6.7,8,2
1937/1,3.7,8,2
1937/2,6.0,8,2
1937/3,7.4,8,2
1937/4,12.8,8,2
1937/5,17.6,8,2
1937/6,20.1,8,2
1937/7,25.9,8,2
1937/8,27.5,8,2
1937/9,22.4,8,2
1937/10,16.4,8,2
1937/11,11.1,8,2
1937/12,3.9,8,2
1938/1,1.8,8,2
1938/2,2.3,8,2
1938/3,9.0,8,2
1938/4,12.7,8,2
1938/5,18.3,8,2
1938/6,21.6,8,2
1938/7,25.8,8,2
1938/8,25.6,8,2
1938/9,21.8,8,2
1938/10,17.3,8,2
1938/11,9.1,8,2
1938/12,5.0,8,2
1939/1,1.3,8,2
1939/2,2.9,8,2
1939/3,6.6,8,2
1939/4,13.0,8,2
1939/5,17.4,8,2
1939/6,21.3,8,2
1939/7,27.1,8,2
1939/8,26.2,8,2
1939/9,23.2,8,2
1939/10,16.9,8,2
1939/11,11.8,8,2
1939/12,4.9,8,2
1940/1,1.3,8,2
1940/2,2.1,8,2
1940/3,6.8,8,2
1940/4,12.5,8,2
1940/5,17.8,8,2
1940/6,21.8,8,2
1940/7,26.7,8,2
1940/8,25.1,8,2
1940/9,23.1,8,2
1940/10,17.4,8,2
1940/11,12.0,8,2
1940/12,5.8,8,2
1941/1,4.3,8,2
1941/2,3.7,8,2
1941/3,7.9,8,2
1941/4,12.5,8,2
1941/5,18.0,8,2
1941/6,21.6,8,2
1941/7,25.1,8,2
1941/8,26.0,8,2
1941/9,21.2,8,2
1941/10,16.2,8,2
1941/11,12.1,8,2
1941/12,6.7,8,2
1942/1,2.3,8,2
1942/2,2.8,8,2
1942/3,10.1,8,2
1942/4,12.6,8,2
1942/5,17.2,8,2
1942/6,21.9,8,2
1942/7,28.5,8,2
1942/8,27.5,8,2
1942/9,24.0,8,2
1942/10,15.6,8,2
1942/11,9.1,8,2
1942/12,4.6,8,2
1943/1,1.4,8,2
1943/2,2.5,8,2
1943/3,6.4,8,2
1943/4,11.4,8,2
1943/5,17.9,8,2
1943/6,21.9,8,2
1943/7,25.0,8,2
1943/8,26.8,8,2
1943/9,23.9,8,2
1943/10,16.5,8,2
1943/11,9.9,8,2
1943/12,5.3,8,2
1944/1,2.6,8,2
1944/2,2.1,8,2
1944/3,6.0,8,2
1944/4,11.1,8,2
1944/5,18.4,8,2
1944/6,22.6,8,2
1944/7,26.1,8,2
1944/8,26.7,8,2
1944/9,22.7,8,2
1944/10,16.2,8,2
1944/11,10.7,8,2
1944/12,3.7,8,2
1945/1,0.4,8,2
1945/2,1.0,8,2
1945/3,6.5,8,2
1945/4,13.5,8,2
1945/5,15.8,8,2
1945/6,21.4,8,2
1945/7,23.0,8,2
1945/8,27.2,8,2
1945/9,22.8,8,2
1945/10,17.0,8,2
1945/11,10.3,8,2
1945/12,3.5,8,2
1946/1,2.7,8,2
1946/2,3.5,8,2
1946/3,6.2,8,2
1946/4,14.1,8,2
1946/5,17.1,8,2
1946/6,22.3,8,2
1946/7,27.2,8,2
1946/8,26.3,8,2
1946/9,22.5,8,2
1946/10,17.0,8,2
1946/11,12.6,8,2
1946/12,4.0,8,2
1947/1,3.4,8,2
1947/2,1.3,8,2
1947/3,5.4,8,2
1947/4,12.3,8,2
1947/5,16.8,8,2
1947/6,20.6,8,2
1947/7,26.2,8,2
1947/8,28.1,8,2
1947/9,23.4,8,2
1947/10,15.2,8,2
1947/11,9.3,8,2
1947/12,3.5,8,2
1948/1,2.9,8,2
1948/2,3.9,8,2
1948/3,6.5,8,2
1948/4,13.9,8,2
1948/5,17.8,8,2
1948/6,21.9,8,2
1948/7,26.5,8,2
1948/8,26.4,8,2
1948/9,22.9,8,2
1948/10,17.3,8,2
1948/11,11.3,8,2
1948/12,7.8,8,2
1949/1,4.7,8,2
1949/2,5.8,8,2
1949/3,5.6,8,2
1949/4,10.6,8,2
1949/5,17.7,8,2
1949/6,20.8,8,2
1949/7,25.3,8,2
1949/8,26.8,8,2
1949/9,22.7,8,2
1949/10,15.7,8,2
1949/11,10.4,8,2
1949/12,6.3,8,2
1950/1,4.6,8,2
1950/2,4.2,8,2
1950/3,7.1,8,2
1950/4,14.2,8,2
1950/5,19.0,8,2
1950/6,21.7,8,2
1950/7,25.9,8,2
1950/8,26.7,8,2
1950/9,22.9,8,2
1950/10,16.0,8,2
1950/11,11.3,8,2
1950/12,4.9,8,2
1951/1,3.2,8,2
1951/2,4.4,8,2
1951/3,7.4,8,2
1951/4,12.4,8,2
1951/5,17.5,8,2
1951/6,20.8,8,2
1951/7,24.6,8,2
1951/8,27.1,8,2
1951/9,20.2,8,2
1951/10,17.9,8,2
1951/11,10.7,8,2
1951/12,6.5,8,2
1952/1,3.3,8,2
1952/2,3.0,8,2
1952/3,6.9,8,2
1952/4,13.0,8,2
1952/5,17.4,8,2
1952/6,21.1,8,2
1952/7,24.6,8,2
1952/8,27.3,8,2
1952/9,22.8,8,2
1952/10,16.2,8,2
1952/11,12.2,8,2
1952/12,6.0,8,2
1953/1,2.4,8,2
1953/2,3.6,8,2
1953/3,8.4,8,2
1953/4,11.5,8,2
1953/5,17.4,8,2
1953/6,21.7,8,2
1953/7,24.8,8,2
1953/8,26.1,8,2
1953/9,22.8,8,2
1953/10,17.1,8,2
1953/11,9.8,8,2
1953/12,7.3,8,2
1954/1,4.8,8,2
1954/2,5.1,8,2
1954/3,7.7,8,2
1954/4,14.3,8,2
1954/5,17.4,8,2
1954/6,19.3,8,2
1954/7,23.5,8,2
1954/8,27.2,8,2
1954/9,23.7,8,2
1954/10,15.7,8,2
1954/11,11.9,8,2
1954/12,6.6,8,2
1955/1,2.8,8,2
1955/2,5.1,8,2
1955/3,8.7,8,2
1955/4,13.7,8,2
1955/5,17.8,8,2
1955/6,22.8,8,2
1955/7,27.0,8,2
1955/8,26.7,8,2
1955/9,22.9,8,2
1955/10,17.0,8,2
1955/11,10.1,8,2
1955/12,7.0,8,2
1956/1,3.4,8,2
1956/2,3.0,8,2
1956/3,8.3,8,2
1956/4,12.9,8,2
1956/5,17.0,8,2
1956/6,22.0,8,2
1956/7,25.4,8,2
1956/8,25.6,8,2
1956/9,22.9,8,2
1956/10,17.4,8,2
1956/11,10.9,8,2
1956/12,4.1,8,2
1957/1,4.4,8,2
1957/2,3.2,8,2
1957/3,5.2,8,2
1957/4,14.0,8,2
1957/5,16.7,8,2
1957/6,21.0,8,2
1957/7,24.7,8,2
1957/8,26.6,8,2
1957/9,20.7,8,2
1957/10,16.4,8,2
1957/11,12.1,8,2
1957/12,6.9,8,2
1958/1,3.8,8,2
1958/2,5.2,8,2
1958/3,7.7,8,2
1958/4,13.7,8,2
1958/5,17.6,8,2
1958/6,22.1,8,2
1958/7,25.3,8,2
1958/8,26.3,8,2
1958/9,23.2,8,2
1958/10,16.1,8,2
1958/11,10.9,8,2
1958/12,7.4,8,2
1959/1,2.9,8,2
1959/2,7.2,8,2
1959/3,8.9,8,2
1959/4,13.4,8,2
1959/5,18.3,8,2
1959/6,21.4,8,2
1959/7,26.4,8,2
1959/8,26.9,8,2
1959/9,23.8,8,2
1959/10,17.8,8,2
1959/11,12.5,8,2
1959/12,7.0,8,2
1960/1,3.9,8,2
1960/2,5.6,8,2
1960/3,9.2,8,2
1960/4,12.6,8,2
1960/5,17.9,8,2
1960/6,21.5,8,2
1960/7,26.6,8,2
1960/8,27.2,8,2
1960/9,23.4,8,2
1960/10,17.3,8,2
1960/11,12.1,8,2
1960/12,5.7,8,2
1961/1,2.5,8,2
1961/2,3.1,8,2
1961/3,8.4,8,2
1961/4,14.1,8,2
1961/5,18.9,8,2
1961/6,21.8,8,2
1961/7,27.1,8,2
1961/8,27.8,8,2
1961/9,25.5,8,2
1961/10,19.4,8,2
1961/11,12.8,8,2
1961/12,6.5,8,2
1962/1,3.4,8,2
1962/2,4.8,8,2
1962/3,7.5,8,2
1962/4,13.0,8,2
1962/5,17.5,8,2
1962/6,20.9,8,2
1962/7,25.5,8,2
1962/8,27.6,8,2
1962/9,23.7,8,2
1962/10,16.9,8,2
1962/11,11.1,8,2
1962/12,6.5,8,2
1963/1,0.9,8,2
1963/2,2.4,8,2
1963/3,7.3,8,2
1963/4,14.1,8,2
1963/5,18.4,8,2
1963/6,23.0,8,2
1963/7,26.4,8,2
1963/8,26.4,8,2
1963/9,20.7,8,2
1963/10,16.3,8,2
1963/11,11.0,8,2
1963/12,6.9,8,2
1964/1,5.3,8,2
1964/2,3.4,8,2
1964/3,6.8,8,2
1964/4,16.8,8,2
1964/5,19.1,8,2
1964/6,21.3,8,2
1964/7,26.8,8,2
1964/8,27.8,8,2
1964/9,23.4,8,2
1964/10,16.5,8,2
1964/11,10.5,8,2
1964/12,6.5,8,2
1965/1,3.7,8,2
1965/2,3.7,8,2
1965/3,5.7,8,2
1965/4,10.9,8,2
1965/5,18.0,8,2
1965/6,22.2,8,2
1965/7,25.6,8,2
1965/8,27.1,8,2
1965/9,21.8,8,2
